plant,time point,dividing parent cell,parent neighbor,mapped daughter,label
P2,0,348,80,489,0
P2,0,348,306,674,1
P2,0,348,307,764,1
P2,0,348,324,469,2
P2,0,348,339,584,1
P2,0,348,350,619,2
P2,0,348,379,637,0
P2,0,348,381,638,0
P2,0,135,4,778,0
P2,0,135,9,483,2
P2,0,135,33,734,2
P2,0,135,78,516,1
P2,0,135,147,625,0
P2,0,135,236,776,1
P2,0,359,99,684,1
P2,0,359,103,633,2
P2,0,359,335,580,0
P2,0,359,346,611,2
P2,0,359,413,708,1
P2,0,78,3,592,0
P2,0,78,9,483,0
P2,0,78,103,633,1
P2,0,78,135,568,0
P2,0,78,221,514,2
P2,0,78,236,776,2
P2,0,78,413,708,1
P2,0,335,62,562,1
P2,0,335,319,544,1
P2,0,335,336,614,2
P2,0,335,346,611,1
P2,0,335,359,632,2
P2,0,413,78,516,0
P2,0,413,99,684,2
P2,0,413,103,633,0
P2,0,413,221,514,2
P2,0,413,359,632,0
P2,0,413,412,728,1
P2,0,302,47,768,2
P2,0,302,62,562,1
P2,0,302,274,563,1
P2,0,302,275,785,0
P2,0,302,305,670,0
P2,0,302,323,478,0
P2,0,302,336,614,2
P2,0,302,337,488,0
P2,0,11,27,598,0
P2,0,11,42,658,2
P2,0,11,155,527,2
P2,0,11,260,657,1
P2,0,11,313,572,0
P2,0,11,429,486,1
P2,0,249,94,560,2
P2,0,249,95,466,1
P2,0,249,111,605,0
P2,0,249,182,608,0
P2,0,45,65,700,1
P2,0,45,95,466,1
P2,0,45,128,490,0
P2,0,45,215,602,1
P2,0,45,240,720,2
P2,0,45,264,659,2
P2,0,204,136,582,2
P2,0,204,220,716,0
P2,0,204,363,599,0
P2,0,204,366,491,0
P2,0,204,407,650,2
P2,0,112,33,734,0
P2,0,112,91,634,1
P2,0,112,103,633,2
P2,0,112,104,664,2
P2,0,112,236,776,0
P2,0,112,336,614,1
P2,0,99,346,611,0
P2,0,99,359,632,0
P2,0,99,375,661,1
P2,0,99,412,728,1
P2,0,99,413,708,2
P2,0,106,13,715,0
P2,0,106,82,586,1
P2,0,106,162,695,0
P2,0,106,339,584,1
P2,0,106,350,619,1
P2,0,106,383,640,2
P2,0,106,398,654,2
P2,0,229,34,509,2
P2,0,229,74,777,0
P2,0,229,220,716,1
P2,0,229,260,657,0
P2,0,229,338,773,0
P2,0,229,366,491,2
P2,0,361,71,581,2
P2,0,361,105,666,0
P2,0,361,323,478,1
P2,0,361,337,488,1
P2,0,361,362,617,0
P2,0,361,377,505,2
P2,0,361,415,712,0
P2,0,221,3,592,2
P2,0,221,78,516,0
P2,0,221,130,701,1
P2,0,221,412,728,1
P2,0,221,413,708,2
P2,0,277,40,756,2
P2,0,277,63,786,0
P2,0,277,279,523,2
P2,0,277,306,674,0
P2,0,63,40,756,1
P2,0,63,71,581,0
P2,0,63,80,489,0
P2,0,63,259,790,1
P2,0,63,275,785,1
P2,0,63,277,770,2
P2,0,63,305,670,2
P2,0,63,306,674,0
P2,0,63,323,478,0
P2,0,63,324,469,0
P2,0,42,11,596,2
P2,0,42,27,598,0
P2,0,42,74,777,1
P2,0,42,260,657,1
P2,0,42,341,541,2
P2,0,95,45,500,0
P2,0,95,65,700,2
P2,0,95,94,560,2
P2,0,95,249,692,1
P2,0,95,264,659,0
P2,0,149,4,778,2
P2,0,149,86,758,0
P2,0,149,147,625,1
P2,0,149,202,656,2
P2,0,149,257,524,1
P2,0,149,429,486,0
P2,0,4,33,734,2
P2,0,4,86,758,0
P2,0,4,135,568,1
P2,0,4,147,625,1
P2,0,4,149,626,2
P2,0,4,430,540,0
P2,0,407,107,647,1
P2,0,407,204,780,2
P2,0,407,334,744,2
P2,0,407,363,599,0
P2,0,409,162,695,1
P2,0,409,233,534,2
P2,0,409,240,720,0
P2,0,409,283,531,1
P2,0,409,408,763,2
P2,0,409,418,671,1
P2,0,409,419,673,1
P2,0,128,27,598,2
P2,0,128,45,500,1
P2,0,128,180,564,0
P2,0,128,240,720,2
P2,0,128,264,659,1
P2,0,128,394,761,0
P2,0,128,408,763,0
P2,0,215,45,500,0
P2,0,215,65,700,2
P2,0,215,233,534,1
P2,0,215,240,720,2
P2,0,336,62,562,1
P2,0,336,91,634,0
P2,0,336,112,652,0
P2,0,336,302,660,1
P2,0,336,335,580,2
P2,0,336,337,488,2
P2,0,429,11,596,2
P2,0,429,86,758,2
P2,0,429,149,626,1
P2,0,429,155,527,0
P2,0,429,202,656,1
P2,0,429,260,657,1
P2,0,233,215,602,0
P2,0,233,240,720,0
P2,0,233,283,531,1
P2,0,233,409,554,2
P2,0,259,40,756,2
P2,0,259,63,786,0
P2,0,259,258,753,2
P2,0,259,275,785,0
P2,0,27,11,596,0
P2,0,27,42,658,0
P2,0,27,128,490,1
P2,0,27,180,564,1
P2,0,27,262,698,2
P2,0,27,264,659,1
P2,0,27,313,572,2
P2,0,27,341,541,0
P2,0,86,4,778,1
P2,0,86,149,626,2
P2,0,86,155,527,0
P2,0,86,242,553,2
P2,0,86,415,712,1
P2,0,86,429,486,0
P2,0,86,430,540,1
P2,0,398,6,714,2
P2,0,398,13,715,1
P2,0,398,106,620,1
P2,0,398,350,619,1
P2,0,398,381,638,2
P2,0,398,417,668,0
P2,0,398,431,713,0
P2,0,33,4,778,2
P2,0,33,104,664,2
P2,0,33,112,652,1
P2,0,33,135,568,1
P2,0,33,236,776,1
P2,0,33,396,521,0
P2,0,33,430,540,0
P2,0,323,63,786,0
P2,0,323,71,581,0
P2,0,323,302,660,1
P2,0,323,305,670,2
P2,0,323,337,488,2
P2,0,323,361,636,0
P2,0,296,39,691,2
P2,0,296,72,772,0
P2,0,296,147,625,0
P2,0,296,257,524,0
P2,0,296,334,744,1
P2,0,296,363,599,2
P2,0,260,11,596,0
P2,0,260,42,658,2
P2,0,260,74,777,1
P2,0,260,202,656,0
P2,0,260,229,492,1
P2,0,260,338,773,2
P2,0,260,429,486,0
P2,0,147,4,778,1
P2,0,147,9,483,1
P2,0,147,39,691,2
P2,0,147,135,568,1
P2,0,147,149,626,2
P2,0,147,257,524,0
P2,0,147,296,769,0
P2,0,396,33,734,1
P2,0,396,91,634,1
P2,0,396,104,664,1
P2,0,396,377,505,2
P2,0,396,415,712,0
P2,0,396,430,540,2
P2,0,103,78,516,2
P2,0,103,112,652,0
P2,0,103,236,776,0
P2,0,103,359,632,1
P2,0,103,413,708,1
P2,0,364,73,480,1
P2,0,364,384,641,2
P2,0,364,419,673,0
P2,0,346,99,684,2
P2,0,346,319,544,0
P2,0,346,335,580,0
P2,0,346,359,632,0
P2,0,9,3,592,1
P2,0,9,39,691,0
P2,0,9,78,516,1
P2,0,9,135,568,2
P2,0,9,143,653,1
P2,0,9,147,625,0
P2,0,9,196,686,2
P2,0,279,277,770,2
P2,0,279,288,573,2
P2,0,279,306,674,0
P2,0,279,307,764,0
P2,1,489,469,601,1
P2,1,489,581,639,1
P2,1,489,600,626,2
P2,1,489,617,662,2
P2,1,489,637,664,0
P2,1,489,759,492,1
P2,1,564,572,461,0
P2,1,564,598,686,2
P2,1,564,709,687,1
P2,1,564,714,667,1
P2,1,564,741,513,2
P2,1,564,761,675,1
P2,1,564,783,531,0
P2,1,664,559,504,0
P2,1,664,634,712,1
P2,1,664,652,742,1
P2,1,664,687,669,2
P2,1,664,710,594,2
P2,1,664,734,561,0
P2,1,524,626,688,0
P2,1,524,655,618,0
P2,1,524,656,691,2
P2,1,524,731,624,2
P2,1,524,772,627,1
P2,1,524,773,562,1
P2,1,634,488,508,0
P2,1,634,505,698,0
P2,1,634,597,680,2
P2,1,634,614,711,1
P2,1,634,652,742,1
P2,1,634,664,528,2
P2,1,634,687,669,0
P2,1,637,489,640,1
P2,1,637,600,626,1
P2,1,637,617,662,1
P2,1,637,638,629,2
P2,1,637,666,684,2
P2,1,637,668,665,0
P2,1,637,694,700,0
P2,1,605,509,710,2
P2,1,605,541,668,0
P2,1,605,560,607,0
P2,1,605,692,726,2
P2,1,605,777,696,0
P2,1,659,490,706,0
P2,1,659,500,547,2
P2,1,659,560,607,1
P2,1,659,561,468,1
P2,1,659,598,686,0
P2,1,659,635,721,1
P2,1,659,698,541,2
P2,1,691,623,549,1
P2,1,691,625,574,2
P2,1,691,655,618,0
P2,1,691,731,624,0
P2,1,691,769,465,0
P2,1,674,469,601,2
P2,1,674,470,602,0
P2,1,674,759,492,1
P2,1,674,764,483,0
P2,1,633,519,590,1
P2,1,633,595,518,1
P2,1,633,614,711,2
P2,1,633,652,742,0
P2,1,633,685,593,2
P2,1,759,469,601,2
P2,1,759,478,638,1
P2,1,759,489,640,0
P2,1,759,581,639,2
P2,1,759,670,623,1
P2,1,759,674,484,1
P2,1,759,786,592,1
P2,1,541,560,607,2
P2,1,541,605,728,1
P2,1,541,631,464,0
P2,1,541,658,571,0
P2,1,541,697,631,0
P2,1,541,698,541,0
P2,1,541,777,696,2
P2,1,491,492,567,0
P2,1,491,599,489,1
P2,1,491,718,630,0
P2,1,491,772,627,1
P2,1,491,773,562,2
P2,1,710,559,504,0
P2,1,710,652,742,2
P2,1,710,664,528,0
P2,1,710,685,593,1
P2,1,710,732,653,2
P2,1,773,491,514,1
P2,1,773,492,567,1
P2,1,773,524,656,0
P2,1,773,656,691,0
P2,1,773,657,663,0
P2,1,773,735,634,2
P2,1,773,772,627,2
P2,1,527,471,568,1
P2,1,527,553,523,2
P2,1,527,572,461,0
P2,1,527,596,539,2
P2,1,527,629,600,1
P2,1,527,736,701,0
P2,1,527,779,536,1
P2,1,527,783,531,0
P2,1,505,488,508,1
P2,1,505,521,637,2
P2,1,505,615,672,2
P2,1,505,634,712,1
P2,1,505,636,674,0
P2,1,505,665,522,0
P2,1,505,687,669,1
P2,1,509,492,567,0
P2,1,509,605,728,2
P2,1,509,718,630,2
P2,1,509,777,696,0
P2,1,692,560,607,2
P2,1,692,561,468,1
P2,1,692,605,728,0
P2,1,718,491,514,1
P2,1,718,492,567,2
P2,1,718,509,710,0
P2,1,763,575,677,2
P2,1,763,695,734,2
P2,1,763,709,687,0
P2,1,763,715,644,0
P2,1,763,761,675,0
P2,1,619,470,602,0
P2,1,619,584,596,2
P2,1,619,600,626,0
P2,1,619,601,490,1
P2,1,619,620,604,1
P2,1,619,638,629,0
P2,1,619,654,498,2
P2,1,764,470,602,0
P2,1,764,584,596,2
P2,1,764,674,484,0
P2,1,772,491,514,0
P2,1,772,524,656,2
P2,1,772,599,489,2
P2,1,772,731,624,1
P2,1,772,773,562,0
P2,2,629,498,1217,1
P2,2,629,617,1248,1
P2,2,629,626,1295,1
P2,2,629,642,1343,2
P2,2,629,643,1075,2
P2,2,629,664,1345,0
P2,2,629,665,1332,0
P2,2,649,508,1164,1
P2,2,649,638,1184,2
P2,2,638,508,1164,0
P2,2,638,639,1102,2
P2,2,638,649,1344,2
P2,2,638,672,1010,0
P2,2,602,601,1276,1
P2,2,602,617,1248,0
P2,2,602,626,1295,2
P2,2,534,457,1282,0
P2,2,534,496,1357,1
P2,2,534,509,1270,2
P2,2,534,523,1222,0
P2,2,534,536,1235,2
P2,2,534,597,1353,1
P2,2,662,625,1096,1
P2,2,662,639,1102,1
P2,2,662,640,1326,2
P2,2,662,642,1343,0
P2,2,662,674,1194,2
P2,2,662,684,1216,0
P2,2,691,496,1357,0
P2,2,691,497,1238,0
P2,2,691,663,1204,2
P2,2,691,688,1185,2
P2,2,686,461,1278,0
P2,2,686,464,1298,2
P2,2,686,532,1429,0
P2,2,686,541,1349,1
P2,2,686,687,1301,2
P2,2,686,704,1300,0
P2,2,686,706,1268,1
P2,2,686,708,1315,1
P2,2,675,644,1054,1
P2,2,675,667,1250,2
P2,2,675,687,1301,2
P2,2,675,704,1300,0
P2,2,508,638,1184,2
P2,2,508,649,1344,1
P2,2,508,672,1010,0
P2,2,508,698,1166,0
P2,2,508,712,1422,2
P2,2,601,602,1232,2
P2,2,601,615,1089,2
P2,2,601,625,1096,0
P2,2,601,626,1295,0
P2,2,464,461,1278,0
P2,2,464,539,1354,0
P2,2,464,541,1349,1
P2,2,464,571,1009,2
P2,2,464,603,1117,1
P2,2,464,686,1336,2
P2,2,523,457,1282,2
P2,2,523,525,1048,0
P2,2,523,534,1200,1
P2,2,523,536,1235,1
P2,2,523,538,1431,2
P2,2,523,700,1135,0
P2,2,523,701,1255,0
P2,2,497,496,1357,0
P2,2,497,536,1235,0
P2,2,497,568,1173,2
P2,2,497,600,1141,1
P2,2,497,663,1204,1
P2,2,497,691,1432,2
P2,2,509,457,1282,0
P2,2,509,522,1191,0
P2,2,509,534,1200,0
P2,2,509,561,1423,1
P2,2,509,597,1353,2
P2,2,509,637,1196,2
P2,2,509,669,1070,1
P2,2,492,601,1276,1
P2,2,492,615,1089,2
P2,2,492,638,1184,0
P2,2,492,639,1102,0
P2,2,639,615,1089,1
P2,2,639,625,1096,2
P2,2,639,638,1184,2
P2,2,639,662,1032,0
P2,2,639,672,1010,0
P2,2,639,674,1194,0
P2,2,669,509,1270,0
P2,2,669,528,1394,2
P2,2,669,561,1423,0
P2,2,669,637,1196,2
P2,2,669,657,1305,1
P2,2,669,698,1166,1
P2,2,669,712,1422,1
P2,2,644,498,1217,2
P2,2,644,667,1250,0
P2,2,644,675,1284,2
P2,2,461,464,1298,1
P2,2,461,525,1048,0
P2,2,461,531,1103,0
P2,2,461,532,1429,2
P2,2,461,539,1354,2
P2,2,461,686,1336,1
P2,2,498,493,1418,2
P2,2,498,617,1248,0
P2,2,498,629,1280,0
P2,2,498,643,1075,0
P2,2,498,644,1054,2
P2,2,498,667,1250,0
P2,2,597,496,1357,0
P2,2,597,509,1270,2
P2,2,597,534,1200,0
P2,2,597,561,1423,1
P2,2,597,658,1150,2
P2,2,541,464,1298,0
P2,2,541,603,1117,2
P2,2,541,686,1336,0
P2,2,541,708,1315,2
P2,2,687,675,1284,2
P2,2,687,686,1336,0
P2,2,687,704,1300,0
P2,2,687,706,1268,2
P2,2,496,497,1238,2
P2,2,496,534,1200,1
P2,2,496,536,1235,1
P2,2,496,597,1353,1
P2,2,496,658,1150,1
P2,2,496,688,1185,2
P2,2,496,691,1432,0
P2,3,1117,1009,1588,0
P2,3,1117,1302,1642,0
P2,3,1117,1349,1494,2
P2,3,1135,1216,1450,2
P2,3,1135,1222,1585,1
P2,3,1135,1255,1466,2
P2,3,1135,1282,1606,1
P2,3,1135,1308,1664,0
P2,3,1135,1332,1657,0
P2,3,1135,1345,1826,0
P2,3,1196,1018,1496,2
P2,3,1196,1070,1653,1
P2,3,1196,1166,1516,1
P2,3,1196,1191,1629,0
P2,3,1196,1198,1699,0
P2,3,1196,1270,1682,2
P2,3,1196,1307,1499,1
P2,3,1268,1301,1493,0
P2,3,1268,1430,1513,0
P2,3,1295,1078,1519,1
P2,3,1295,1096,1533,1
P2,3,1295,1265,1704,0
P2,3,1295,1326,1536,2
P2,3,1295,1343,1649,0
P2,3,1216,1033,1610,1
P2,3,1216,1135,1540,0
P2,3,1216,1191,1629,2
P2,3,1216,1194,1582,1
P2,3,1216,1282,1606,0
P2,3,1216,1343,1649,2
P2,3,1216,1345,1826,0
P2,3,1310,1103,1633,0
P2,3,1310,1250,1521,1
P2,3,1310,1300,1557,2
P2,3,1310,1308,1664,2
P2,3,1310,1429,1556,0
P2,3,1250,1054,1692,1
P2,3,1250,1063,1715,1
P2,3,1250,1075,1712,2
P2,3,1250,1284,1590,2
P2,3,1250,1300,1557,0
P2,3,1250,1308,1664,0
P2,3,1250,1310,1498,0
P2,3,1204,1141,1489,0
P2,3,1204,1203,1544,0
P2,3,1204,1432,1743,2
P2,3,1235,1118,1631,0
P2,3,1235,1173,1659,2
P2,3,1235,1200,1685,2
P2,3,1235,1234,1602,1
P2,3,1235,1238,1634,1
P2,3,1235,1357,1522,1
P2,3,1235,1431,1607,0
P5,0,108,93,835,0
P5,0,108,103,847,2
P5,0,108,410,866,0
P5,0,108,438,646,1
P5,0,108,439,907,2
P5,0,108,466,949,1
P5,0,522,140,966,2
P5,0,522,150,652,1
P5,0,522,197,769,1
P5,0,522,198,717,2
P5,0,522,464,935,0
P5,0,522,484,948,0
P5,0,151,3,771,0
P5,0,151,164,772,0
P5,0,151,198,717,2
P5,0,151,466,949,2
P5,0,151,484,948,1
P5,0,151,525,718,0
P5,0,369,95,840,0
P5,0,369,344,598,2
P5,0,369,384,839,0
P5,0,462,25,998,1
P5,0,462,38,999,1
P5,0,462,152,752,2
P5,0,462,249,1002,2
P5,0,462,250,886,0
P5,0,462,471,596,0
P5,0,95,116,900,2
P5,0,95,369,608,1
P5,0,95,384,839,2
P5,0,95,427,888,0
P5,0,468,115,648,1
P5,0,468,439,907,1
P5,0,468,440,908,1
P5,0,468,470,928,1
P5,0,468,485,950,2
P5,0,468,486,968,2
P5,0,468,527,585,0
P5,0,468,539,724,0
P5,0,444,116,900,2
P5,0,444,144,972,0
P5,0,444,474,940,2
P5,0,444,491,939,0
P5,0,427,95,840,1
P5,0,427,110,642,1
P5,0,427,116,900,2
P5,0,427,122,654,2
P5,0,427,137,930,0
P5,0,427,384,839,1
P5,0,427,399,868,1
P5,0,116,95,840,2
P5,0,116,137,930,0
P5,0,116,427,888,0
P5,0,116,444,632,2
P5,0,116,491,939,0
P5,0,380,93,835,1
P5,0,380,104,885,0
P5,0,380,363,809,1
P5,0,380,364,810,2
P5,0,380,381,612,0
P5,0,380,410,866,2
P5,0,381,104,885,2
P5,0,381,340,764,2
P5,0,381,364,810,1
P5,0,381,366,1006,0
P5,0,381,380,836,1
P5,0,381,412,629,0
P5,0,399,110,642,0
P5,0,399,366,1006,2
P5,0,399,367,1004,1
P5,0,399,384,839,1
P5,0,399,412,629,0
P5,0,399,427,888,2
P5,0,471,9,783,1
P5,0,471,152,752,0
P5,0,471,153,591,2
P5,0,471,217,616,2
P5,0,471,250,886,0
P5,0,471,462,736,0
P5,0,471,530,674,1
P5,0,539,4,600,1
P5,0,539,224,996,1
P5,0,539,418,595,1
P5,0,539,468,952,0
P5,0,539,485,950,0
P5,0,539,525,718,2
P5,0,539,527,585,2
P5,0,474,144,972,0
P5,0,474,444,632,2
P5,0,474,532,801,0
P5,0,428,345,912,0
P5,0,428,347,914,2
P5,0,428,349,916,1
P5,0,428,391,970,0
P5,0,428,430,790,1
P5,0,428,458,723,2
P5,0,428,503,622,1
P5,0,428,540,865,1
P5,0,340,75,765,1
P5,0,340,294,733,1
P5,0,340,364,810,2
P5,0,340,366,1006,2
P5,0,340,381,612,0
P5,0,501,117,961,1
P5,0,501,123,710,0
P5,0,501,390,729,0
P5,0,501,458,723,2
P5,0,501,465,911,1
P5,0,501,503,622,1
P5,0,501,538,618,2
P5,0,137,116,900,1
P5,0,137,122,654,2
P5,0,137,427,888,1
P5,0,137,473,938,0
P5,0,137,491,939,2
P5,0,137,530,674,0
P5,0,137,541,789,0
P5,0,538,26,957,1
P5,0,538,117,961,1
P5,0,538,123,710,2
P5,0,538,408,902,2
P5,0,538,424,694,0
P5,0,538,494,788,0
P5,0,538,501,802,1
P5,0,438,103,847,1
P5,0,438,108,896,2
P5,0,438,425,628,1
P5,0,438,453,934,1
P5,0,438,464,935,2
P5,0,438,466,949,0
P5,0,438,484,948,0
P5,0,408,26,957,2
P5,0,408,210,945,2
P5,0,408,494,788,0
P5,0,408,538,618,0
P5,0,453,139,965,1
P5,0,453,140,966,1
P5,0,453,425,628,0
P5,0,453,438,646,0
P5,0,453,464,935,2
P5,0,25,23,997,1
P5,0,25,38,999,2
P5,0,25,224,996,1
P5,0,25,249,1002,2
P5,0,25,295,1000,1
P5,0,25,339,1001,1
P5,0,25,462,736,0
P5,0,366,75,765,1
P5,0,366,340,764,1
P5,0,366,341,1005,1
P5,0,366,367,1004,2
P5,0,366,381,612,2
P5,0,366,399,868,0
P5,0,366,412,629,0
P5,0,2,150,652,2
P5,0,2,197,769,0
P5,0,2,208,837,2
P5,0,197,2,766,1
P5,0,197,3,771,0
P5,0,197,150,652,1
P5,0,197,198,717,0
P5,0,197,208,837,2
P5,0,197,522,704,2
P5,0,532,50,678,0
P5,0,532,52,743,0
P5,0,532,144,972,0
P5,0,532,266,565,2
P5,0,532,474,940,2
P5,0,252,9,783,0
P5,0,252,30,606,1
P5,0,252,178,786,2
P5,0,252,217,616,0
P5,0,252,296,909,0
P5,0,252,345,912,2
P5,0,252,347,914,1
P5,0,210,89,898,2
P5,0,210,408,902,2
P5,0,210,493,785,0
P5,0,210,494,788,0
P5,0,48,3,771,1
P5,0,48,164,772,2
P5,0,48,284,870,1
P5,0,48,290,903,0
P5,0,48,382,745,1
P5,0,48,383,667,2
P5,0,382,48,873,0
P5,0,382,148,613,1
P5,0,382,284,870,0
P5,0,382,329,666,0
P5,0,382,383,667,2
P5,0,382,454,676,1
P5,0,390,123,710,1
P5,0,390,296,909,0
P5,0,390,339,1001,0
P5,0,390,388,967,2
P5,0,390,391,970,2
P5,0,390,458,723,1
P5,0,390,501,802,1
P5,0,208,2,766,2
P5,0,208,3,771,0
P5,0,208,197,769,0
P5,0,208,284,870,2
P5,0,208,329,666,1
P5,0,139,140,966,0
P5,0,139,150,652,2
P5,0,139,453,934,2
P5,0,541,9,783,2
P5,0,541,50,678,1
P5,0,541,137,930,0
P5,0,541,144,972,1
P5,0,541,178,786,1
P5,0,541,491,939,2
P5,0,541,530,674,0
P5,0,466,108,896,1
P5,0,466,151,672,0
P5,0,466,438,646,1
P5,0,466,439,907,1
P5,0,466,484,948,2
P5,0,466,485,950,2
P5,0,466,525,718,0
P5,0,104,115,648,0
P5,0,104,380,836,2
P5,0,104,381,612,0
P5,0,104,410,866,1
P5,0,104,412,629,0
P5,0,104,439,907,1
P5,0,104,440,908,2
P5,0,198,3,771,0
P5,0,198,151,672,2
P5,0,198,197,769,2
P5,0,198,484,948,1
P5,0,198,522,704,1
P5,0,3,48,873,2
P5,0,3,151,672,0
P5,0,3,164,772,0
P5,0,3,197,769,1
P5,0,3,198,717,2
P5,0,3,208,837,1
P5,0,3,284,870,1
P5,1,694,617,902,1
P5,1,694,681,1025,2
P5,1,694,710,931,2
P5,1,694,788,413,1
P5,1,694,936,923,0
P5,1,694,967,490,0
P5,1,865,622,1020,2
P5,1,865,732,792,1
P5,1,600,595,916,2
P5,1,600,727,817,0
P5,1,600,772,695,1
P5,1,600,903,752,1
P5,1,600,905,978,1
P5,1,600,996,698,0
P5,1,600,997,869,2
P5,1,972,678,919,0
P5,1,972,789,918,0
P5,1,972,801,843,2
P5,1,972,913,479,1
P5,1,972,939,873,2
P5,1,723,622,1020,1
P5,1,723,729,778,0
P5,1,723,732,792,1
P5,1,723,802,510,0
P5,1,723,857,874,2
P5,1,723,970,1018,2
P5,1,723,973,992,1
P5,1,732,622,1020,1
P5,1,732,723,712,1
P5,1,732,914,884,0
P5,1,732,916,888,0
P5,1,732,973,992,2
P5,1,606,743,900,0
P5,1,606,786,970,0
P5,1,606,851,702,0
P5,1,606,914,884,2
P5,1,606,916,888,1
P5,1,916,606,920,0
P5,1,916,732,792,1
P5,1,916,914,884,2
P5,1,907,866,588,2
P5,1,907,882,909,1
P5,1,907,883,727,0
P5,1,907,896,639,1
P5,1,907,908,692,0
P5,1,907,925,750,1
P5,1,907,927,948,0
P5,1,907,950,643,2
P5,1,718,595,916,0
P5,1,718,660,974,2
P5,1,718,724,694,2
P5,1,718,727,817,0
P5,1,718,772,695,0
P5,1,718,949,809,1
P5,1,718,950,643,1
P5,1,914,606,920,1
P5,1,914,732,792,0
P5,1,914,851,702,1
P5,1,914,912,773,2
P5,1,914,916,888,2
P5,1,914,973,992,0
P5,1,854,606,920,0
P5,1,854,916,888,2
P5,1,839,840,761,1
P5,1,839,850,853,0
P5,1,839,852,803,2
P5,1,839,888,836,0
P5,1,839,1004,818,2
P5,1,866,836,1001,2
P5,1,866,882,909,2
P5,1,866,883,727,0
P5,1,866,907,932,0
P5,1,911,622,1020,2
P5,1,911,857,874,0
P5,1,794,606,920,0
P5,1,794,743,900,0
P5,1,785,676,574,2
P5,1,785,681,1025,0
P5,1,785,788,413,2
P5,1,785,872,845,0
P5,1,785,901,962,1
P5,1,1004,839,780,1
P5,1,1004,850,853,2
P5,1,1004,1003,870,0
P5,1,659,916,888,2
P5,1,999,585,646,1
P5,1,999,589,878,1
P5,1,999,736,991,2
P5,1,999,752,927,1
P5,1,999,814,655,0
P5,1,999,982,829,1
P5,1,999,996,698,2
P5,1,999,998,468,0
P5,1,967,669,708,1
P5,1,967,694,1024,2
P5,1,967,710,931,1
P5,1,967,729,778,1
P5,1,967,936,923,0
P5,1,967,1000,825,0
P5,1,967,1001,771,2
P5,1,565,743,900,0
P5,1,565,801,843,0
P5,1,676,667,492,0
P5,1,676,785,1026,1
P5,1,676,872,845,2
P5,1,681,694,1024,2
P5,1,681,785,1026,1
P5,1,681,788,413,1
P5,1,681,872,845,1
P5,1,681,905,978,0
P5,1,681,932,775,2
P5,1,681,936,923,0
P5,1,938,642,914,0
P5,1,938,653,979,0
P5,1,938,654,516,2
P5,1,938,670,982,2
P5,1,938,674,967,1
P5,1,938,954,1005,0
P5,1,938,955,892,1
P5,1,790,732,792,0
P5,1,790,916,888,0
P5,1,939,775,1016,0
P5,1,939,789,918,0
P5,1,939,900,488,1
P5,1,939,913,479,1
P5,1,939,930,872,2
P5,1,939,955,892,0
P5,1,939,972,840,2
P5,1,629,612,936,1
P5,1,629,642,914,2
P5,1,629,648,558,0
P5,1,629,653,979,0
P5,1,629,868,891,1
P5,1,629,885,1002,2
P5,1,629,1003,870,1
P5,1,788,617,902,0
P5,1,788,681,1025,0
P5,1,788,694,1024,0
P5,1,788,785,1026,2
P5,1,788,901,962,1
P5,1,788,902,623,2
P5,1,950,718,484,0
P5,1,950,724,694,0
P5,1,950,907,932,1
P5,1,950,925,750,1
P5,1,950,927,948,2
P5,1,950,949,809,2
P5,1,950,952,580,0
P5,2,695,544,1140,0
P5,2,695,594,1287,0
P5,2,695,752,1185,0
P5,2,695,863,1052,1
P5,2,695,916,1054,2
P5,2,927,589,1244,1
P5,2,927,740,1049,1
P5,2,927,878,1202,2
P5,2,927,982,1232,0
P5,2,927,983,1138,2
P5,2,927,991,1067,1
P5,2,927,1017,1100,1
P5,2,757,400,1127,0
P5,2,757,567,1155,1
P5,2,757,848,1246,2
P5,2,757,859,1204,1
P5,2,757,985,1102,2
P5,2,757,1017,1100,0
P5,2,479,488,1303,0
P5,2,479,837,1279,0
P5,2,479,840,1223,0
P5,2,967,848,1246,1
P5,2,967,892,1171,0
P5,2,967,941,1217,0
P5,2,967,982,1232,0
P5,2,967,983,1138,2
P5,2,967,984,1079,1
P5,2,967,1016,1344,2
P5,2,1018,708,1273,0
P5,2,1018,712,1153,1
P5,2,1018,773,1211,2
P5,2,1018,778,1082,2
P5,2,1018,985,1102,0
P5,2,1018,992,1218,1
P5,2,1018,1019,1196,1
P5,2,900,843,1224,0
P5,2,900,857,1085,2
P5,2,900,901,1198,1
P5,2,900,919,1281,2
P5,2,900,920,1283,1
P5,2,900,970,1305,1
P5,2,914,516,1149,2
P5,2,914,836,1342,1
P5,2,914,891,1130,1
P5,2,914,939,1064,1
P5,2,914,961,1135,0
P5,2,914,979,1139,2
P5,2,914,1037,1164,1
P5,2,845,729,1059,2
P5,2,845,775,1072,0
P5,2,845,1025,1180,0
P5,2,869,468,1282,2
P5,2,869,508,1051,2
P5,2,869,544,1140,1
P5,2,869,698,1318,0
P5,2,869,825,1284,1
P5,2,869,923,1117,1
P5,2,869,978,1157,1
P5,2,698,468,1282,0
P5,2,698,508,1051,1
P5,2,698,589,1244,0
P5,2,698,646,1348,2
P5,2,698,650,1098,0
P5,2,698,817,1048,1
P5,2,698,869,1350,2
P5,2,1002,558,1096,0
P5,2,1002,692,1309,0
